	0	1	2	3	4	BT
1489	2018/12/07	04:08:10	64	3140	0	31.64949
1490	2018/12/07	04:08:20	65	3139	0	31.63941
1491	2018/12/07	04:08:30	67	3137	0	31.61925
1492	2018/12/07	04:08:40	68	3138	0	31.62933
1493	2018/12/07	04:08:50	70	3138	0	31.62933
1494	2018/12/07	04:09:00	72	3135	0	31.59909
1495	2018/12/07	04:09:10	68	3138	0	31.62933
1496	2018/12/07	04:09:20	67	3137	0	31.61925
1497	2018/12/07	04:09:30	67	3139	0	31.63941
1498	2018/12/07	04:09:40	68	3138	0	31.62933
1499	2018/12/07	04:09:50	66	3135	0	31.59909
1500	2018/12/07	04:10:00	64	3139	0	31.63941
1501	2018/12/07	04:10:10	65	3139	0	31.63941
1502	2018/12/07	04:10:20	66	3137	0	31.61925
1503	2018/12/07	04:10:30	67	3140	0	31.64949
1504	2018/12/07	04:10:40	67	3139	0	31.63941
1505	2018/12/07	04:10:50	67	3137	0	31.61925
1506	2018/12/07	04:11:00	68	3139	0	31.63941
1507	2018/12/07	04:11:10	69	3139	0	31.63941
1508	2018/12/07	04:11:20	65	3139	0	31.63941
1509	2018/12/07	04:11:30	63	3138	0	31.62933
1510	2018/12/07	04:11:40	63	3140	0	31.64949
1511	2018/12/07	04:11:50	63	3139	0	31.63941
1512	2018/12/07	04:12:00	66	3139	0	31.63941
1513	2018/12/07	04:12:10	67	3137	0	31.61925
1514	2018/12/07	04:12:20	69	3133	1	31.57893
1515	2018/12/07	04:12:30	72	3135	0	31.59909
1516	2018/12/07	04:12:40	82	3131	0	31.558770000000003
1517	2018/12/07	04:12:50	66	3131	0	31.558770000000003
1518	2018/12/07	04:13:00	65	3133	0	31.57893
1519	2018/12/07	04:13:10	62	3131	0	31.558770000000003
1520	2018/12/07	04:13:20	61	3135	0	31.59909
1521	2018/12/07	04:13:30	62	3139	0	31.63941
1522	2018/12/07	04:13:40	65	3141	0	31.659570000000002
1523	2018/12/07	04:13:50	64	3145	0	31.69989
1524	2018/12/07	04:14:00	65	3145	0	31.69989
1525	2018/12/07	04:14:10	65	3148	0	31.730130000000003
1526	2018/12/07	04:14:20	66	3149	0	31.74021
1527	2018/12/07	04:14:30	66	3153	0	31.780530000000002
1528	2018/12/07	04:14:40	65	3154	0	31.79061
1529	2018/12/07	04:14:50	63	3158	0	31.830930000000002
1530	2018/12/07	04:15:00	65	3162	0	31.87125
1531	2018/12/07	04:15:10	66	3166	0	31.91157
1532	2018/12/07	04:15:20	66	3168	0	31.93173
1533	2018/12/07	04:15:30	67	3173	0	31.98213
1534	2018/12/07	04:15:40	65	3173	0	31.98213
1535	2018/12/07	04:15:50	65	3178	0	32.03253
1536	2018/12/07	04:16:00	65	3179	0	32.04261
1537	2018/12/07	04:16:10	63	3183	0	32.082930000000005
1538	2018/12/07	04:16:20	63	3179	0	32.04261
1539	2018/12/07	04:16:30	64	3183	0	32.082930000000005
1540	2018/12/07	04:16:40	64	3187	0	32.123250000000006
1541	2018/12/07	04:16:50	65	3186	0	32.11317
1542	2018/12/07	04:17:00	64	3191	0	32.16357000000001
1543	2018/12/07	04:17:10	64	3196	0	32.21397
1544	2018/12/07	04:17:20	66	3196	0	32.21397
1545	2018/12/07	04:17:30	67	3199	0	32.24421
1546	2018/12/07	04:17:40	67	3200	0	32.25429
1547	2018/12/07	04:17:50	66	3201	0	32.26437000000001
1548	2018/12/07	04:18:00	66	3204	0	32.294610000000006
1549	2018/12/07	04:18:10	66	3204	0	32.294610000000006
1550	2018/12/07	04:18:20	65	3208	0	32.33493000000001
1551	2018/12/07	04:18:30	68	3209	0	32.34501
1552	2018/12/07	04:18:40	70	3208	0	32.33493000000001
1553	2018/12/07	04:18:50	70	3210	0	32.35509
1554	2018/12/07	04:19:00	68	3213	0	32.38533
1555	2018/12/07	04:19:10	68	3219	0	32.44581
1556	2018/12/07	04:19:20	66	3219	0	32.44581
1557	2018/12/07	04:19:30	67	3219	0	32.44581
1558	2018/12/07	04:19:40	68	3221	0	32.46597
1559	2018/12/07	04:19:50	70	3222	0	32.47605
1560	2018/12/07	04:20:00	70	3226	0	32.51637
1561	2018/12/07	04:20:10	70	3225	0	32.50629000000001
1562	2018/12/07	04:20:20	70	3231	0	32.56677
1563	2018/12/07	04:20:30	71	3230	0	32.55669
1564	2018/12/07	04:20:40	69	3229	0	32.54661
1565	2018/12/07	04:20:50	71	3228	1	32.53653
1566	2018/12/07	04:21:00	73	3233	1	32.58693
1567	2018/12/07	04:21:10	78	3222	0	32.47605
1568	2018/12/07	04:21:20	81	3225	1	32.50629000000001
1569	2018/12/07	04:21:30	78	3219	0	32.44581
1570	2018/12/07	04:21:40	63	3220	0	32.455890000000004
1571	2018/12/07	04:21:50	63	3220	0	32.455890000000004
1572	2018/12/07	04:22:00	64	3216	0	32.41557
1573	2018/12/07	04:22:10	64	3219	0	32.44581
1574	2018/12/07	04:22:20	65	3219	0	32.44581
1575	2018/12/07	04:22:30	65	3225	0	32.50629000000001
1576	2018/12/07	04:22:40	64	3227	0	32.52645
1577	2018/12/07	04:22:50	65	3227	0	32.52645
1578	2018/12/07	04:23:00	64	3232	0	32.57685000000001
1579	2018/12/07	04:23:10	65	3235	0	32.60709
1580	2018/12/07	04:23:20	67	3238	0	32.63733
1581	2018/12/07	04:23:30	67	3243	0	32.68773
1582	2018/12/07	04:23:40	67	3243	0	32.68773
1583	2018/12/07	04:23:50	69	3251	0	32.76837
1584	2018/12/07	04:24:00	74	3255	0	32.80869
1585	2018/12/07	04:24:10	79	3256	0	32.81877
1586	2018/12/07	04:24:20	79	3262	0	32.87925
1587	2018/12/07	04:24:30	73	3265	0	32.90949
1588	2018/12/07	04:24:40	73	3268	0	32.939730000000004
1589	2018/12/07	04:24:50	70	3269	0	32.94981
1590	2018/12/07	04:25:00	67	3272	0	32.98005
1591	2018/12/07	04:25:10	65	3277	0	33.03045
1592	2018/12/07	04:25:20	69	3281	0	33.07077
1593	2018/12/07	04:25:30	70	3288	0	33.14133
1594	2018/12/07	04:25:40	69	3284	0	33.10101
1595	2018/12/07	04:25:50	69	3289	0	33.15141
1596	2018/12/07	04:26:00	69	3292	0	33.181650000000005
1597	2018/12/07	04:26:10	69	3293	0	33.19173
1598	2018/12/07	04:26:20	69	3297	0	33.23205
1599	2018/12/07	04:26:30	69	3304	0	33.30261
1600	2018/12/07	04:26:40	68	3307	0	33.33285
1601	2018/12/07	04:26:50	69	3306	0	33.32277
1602	2018/12/07	04:27:00	69	3314	0	33.40341
1603	2018/12/07	04:27:10	70	3316	0	33.423570000000005
1604	2018/12/07	04:27:20	69	3323	0	33.49413
1605	2018/12/07	04:27:30	70	3321	0	33.47397
1606	2018/12/07	04:27:40	67	3326	0	33.524370000000005
1607	2018/12/07	04:27:50	64	3329	0	33.554610000000004
1608	2018/12/07	04:28:00	64	3335	0	33.61509
1609	2018/12/07	04:28:10	65	3338	0	33.64533
1610	2018/12/07	04:28:20	66	3338	0	33.64533
1611	2018/12/07	04:28:30	66	3341	0	33.67557
1612	2018/12/07	04:28:40	67	3344	0	33.70581
1613	2018/12/07	04:28:50	65	3345	0	33.71589
1614	2018/12/07	04:29:00	67	3352	0	33.78645
1615	2018/12/07	04:29:10	67	3351	0	33.77637
1616	2018/12/07	04:29:20	67	3352	0	33.78645
1617	2018/12/07	04:29:30	67	3354	0	33.80661
1618	2018/12/07	04:29:40	67	3359	0	33.85701
1619	2018/12/07	04:29:50	69	3359	0	33.85701
1620	2018/12/07	04:30:00	71	3360	0	33.867090000000005
1621	2018/12/07	04:30:10	71	3363	0	33.897330000000004
1622	2018/12/07	04:30:20	70	3367	0	33.937650000000005
1623	2018/12/07	04:30:30	71	3369	0	33.95781
1624	2018/12/07	04:30:40	69	3369	0	33.95781
1625	2018/12/07	04:30:50	69	3374	0	34.008210000000005
1626	2018/12/07	04:31:00	66	3374	0	34.008210000000005
1627	2018/12/07	04:31:10	67	3374	0	34.008210000000005
1628	2018/12/07	04:31:20	69	3379	0	34.05861
1629	2018/12/07	04:31:30	71	3379	0	34.05861
1630	2018/12/07	04:31:40	72	3381	0	34.078770000000006
1631	2018/12/07	04:31:50	73	3384	0	34.109010000000005
1632	2018/12/07	04:32:00	73	3387	0	34.139250000000004
1633	2018/12/07	04:32:10	73	3389	0	34.15941
1634	2018/12/07	04:32:20	72	3391	0	34.179570000000005
1635	2018/12/07	04:32:30	74	3394	0	34.209810000000004
1636	2018/12/07	04:32:40	75	3395	0	34.21989
1637	2018/12/07	04:32:50	76	3395	0	34.21989
1638	2018/12/07	04:33:00	77	3395	0	34.21989
1639	2018/12/07	04:33:10	77	3398	0	34.250130000000006
1640	2018/12/07	04:33:20	75	3398	0	34.250130000000006
1641	2018/12/07	04:33:30	74	3399	0	34.26021
1642	2018/12/07	04:33:40	69	3399	0	34.26021
1643	2018/12/07	04:33:50	70	3401	0	34.280370000000005
1644	2018/12/07	04:34:00	72	3401	0	34.280370000000005
1645	2018/12/07	04:34:10	71	3399	0	34.26021
1646	2018/12/07	04:34:20	71	3402	0	34.29045
1647	2018/12/07	04:34:30	72	3406	0	34.33077
1648	2018/12/07	04:34:40	71	3404	0	34.310610000000004
1649	2018/12/07	04:34:50	70	3406	0	34.33077
1650	2018/12/07	04:35:00	71	3409	0	34.36101
1651	2018/12/07	04:35:10	71	3406	0	34.33077
1652	2018/12/07	04:35:20	72	3408	0	34.350930000000005
1653	2018/12/07	04:35:30	71	3406	0	34.33077
1654	2018/12/07	04:35:40	73	3413	0	34.40133
1655	2018/12/07	04:35:50	74	3428	0	34.552530000000004
1656	2018/12/07	04:36:00	80	3428	0	34.552530000000004
1657	2018/12/07	04:36:10	64	3429	0	34.56261000000001
1658	2018/12/07	04:36:20	62	3429	0	34.56261000000001
1659	2018/12/07	04:36:30	61	3434	0	34.61301
1660	2018/12/07	04:36:40	61	3438	0	34.653330000000004
1661	2018/12/07	04:36:50	63	3437	0	34.64325
1662	2018/12/07	04:37:00	64	3437	0	34.64325
1663	2018/12/07	04:37:10	64	3435	0	34.623090000000005
1664	2018/12/07	04:37:20	66	3437	0	34.64325
1665	2018/12/07	04:37:30	67	3434	0	34.61301
1666	2018/12/07	04:37:40	67	3437	0	34.64325
1667	2018/12/07	04:37:50	69	3436	0	34.63317
1668	2018/12/07	04:38:00	64	3434	0	34.61301
1669	2018/12/07	04:38:10	63	3434	0	34.61301
1670	2018/12/07	04:38:20	66	3434	0	34.61301
1671	2018/12/07	04:38:30	70	3434	0	34.61301
1672	2018/12/07	04:38:40	73	3434	0	34.61301
1673	2018/12/07	04:38:50	73	3432	0	34.592850000000006
1674	2018/12/07	04:39:00	68	3432	0	34.592850000000006
1675	2018/12/07	04:39:10	65	3433	0	34.60293
1676	2018/12/07	04:39:20	65	3433	0	34.60293
1677	2018/12/07	04:39:30	62	3433	0	34.60293
1678	2018/12/07	04:39:40	62	3431	0	34.582770000000004
1679	2018/12/07	04:39:50	61	3432	0	34.592850000000006
1680	2018/12/07	04:40:00	62	3433	0	34.60293
1681	2018/12/07	04:40:10	63	3433	0	34.60293
1682	2018/12/07	04:40:20	64	3431	0	34.582770000000004
1683	2018/12/07	04:40:30	68	3429	0	34.56261000000001
1684	2018/12/07	04:40:40	68	3436	0	34.63317
1685	2018/12/07	04:40:50	67	3435	0	34.623090000000005
1686	2018/12/07	04:41:00	67	3436	0	34.63317
1687	2018/12/07	04:41:10	65	3434	0	34.61301
1688	2018/12/07	04:41:20	65	3434	0	34.61301
1689	2018/12/07	04:41:30	66	3438	0	34.653330000000004
1690	2018/12/07	04:41:40	69	3435	0	34.623090000000005
1691	2018/12/07	04:41:50	72	3434	0	34.61301
1692	2018/12/07	04:42:00	73	3433	0	34.60293
1693	2018/12/07	04:42:10	72	3435	0	34.623090000000005
1694	2018/12/07	04:42:20	70	3434	0	34.61301
1695	2018/12/07	04:42:30	71	3438	0	34.653330000000004
1696	2018/12/07	04:42:40	72	3438	0	34.653330000000004
1697	2018/12/07	04:42:50	72	3431	0	34.582770000000004
1698	2018/12/07	04:43:00	69	3435	0	34.623090000000005
1699	2018/12/07	04:43:10	70	3434	0	34.61301
1700	2018/12/07	04:43:20	69	3434	0	34.61301
1701	2018/12/07	04:43:30	68	3435	0	34.623090000000005
1702	2018/12/07	04:43:40	68	3436	0	34.63317
1703	2018/12/07	04:43:50	68	3434	0	34.61301
1704	2018/12/07	04:44:00	68	3436	0	34.63317
1705	2018/12/07	04:44:10	68	3436	0	34.63317
1706	2018/12/07	04:44:20	69	3437	0	34.64325
1707	2018/12/07	04:44:30	66	3434	0	34.61301
1708	2018/12/07	04:44:40	65	3434	0	34.61301
1709	2018/12/07	04:44:50	65	3432	0	34.592850000000006
1710	2018/12/07	04:45:00	65	3435	0	34.623090000000005
1711	2018/12/07	04:45:10	65	3434	0	34.61301
1712	2018/12/07	04:45:20	66	3433	0	34.60293
1713	2018/12/07	04:45:30	67	3428	0	34.552530000000004
1714	2018/12/07	04:45:40	69	3430	0	34.57269
1715	2018/12/07	04:45:50	69	3432	0	34.592850000000006
1716	2018/12/07	04:46:00	69	3432	0	34.592850000000006
1717	2018/12/07	04:46:10	69	3426	0	34.53237
1718	2018/12/07	04:46:20	70	3429	0	34.56261000000001
1719	2018/12/07	04:46:30	69	3427	0	34.54245
1720	2018/12/07	04:46:40	70	3432	1	34.592850000000006
1721	2018/12/07	04:46:50	76	3430	0	34.57269
1722	2018/12/07	04:47:00	82	3434	0	34.61301
1723	2018/12/07	04:47:10	77	3432	0	34.592850000000006
1724	2018/12/07	04:47:20	69	3430	0	34.57269
1725	2018/12/07	04:47:30	66	3183	0	32.082930000000005
1726	2018/12/07	04:47:40	65	3425	0	34.522290000000005
1727	2018/12/07	04:47:50	66	3424	0	34.51221
1728	2018/12/07	04:48:00	66	3423	0	34.50213
1729	2018/12/07	04:48:10	66	3419	0	34.46181
1730	2018/12/07	04:48:20	66	3416	0	34.43157
1731	2018/12/07	04:48:30	67	3417	0	34.44165
1732	2018/12/07	04:48:40	67	3410	0	34.37109
1733	2018/12/07	04:48:50	67	3412	0	34.39125
1734	2018/12/07	04:49:00	67	3411	0	34.381170000000004
1735	2018/12/07	04:49:10	66	3411	0	34.381170000000004
1736	2018/12/07	04:49:20	63	3406	0	34.33077
1737	2018/12/07	04:49:30	65	3404	0	34.310610000000004
1738	2018/12/07	04:49:40	66	3406	0	34.33077
1739	2018/12/07	04:49:50	66	3401	0	34.280370000000005
1740	2018/12/07	04:50:00	65	3397	0	34.240050000000004
1741	2018/12/07	04:50:10	66	3397	0	34.240050000000004
1742	2018/12/07	04:50:20	65	3396	0	34.22997
1743	2018/12/07	04:50:30	65	3397	0	34.240050000000004
1744	2018/12/07	04:50:40	67	3392	0	34.18965
1745	2018/12/07	04:50:50	68	3391	0	34.179570000000005
1746	2018/12/07	04:51:00	67	3394	0	34.209810000000004
1747	2018/12/07	04:51:10	67	3390	0	34.16949
1748	2018/12/07	04:51:20	64	3390	0	34.16949
1749	2018/12/07	04:51:30	63	3390	0	34.16949
1750	2018/12/07	04:51:40	66	3392	0	34.18965
1751	2018/12/07	04:51:50	66	3392	0	34.18965
1752	2018/12/07	04:52:00	67	3387	0	34.139250000000004
1753	2018/12/07	04:52:10	67	3393	0	34.19973
1754	2018/12/07	04:52:20	67	3391	0	34.179570000000005
1755	2018/12/07	04:52:30	67	3390	0	34.16949
1756	2018/12/07	04:52:40	70	3392	0	34.18965
1757	2018/12/07	04:52:50	65	3391	0	34.179570000000005
1758	2018/12/07	04:53:00	63	3394	0	34.209810000000004
1759	2018/12/07	04:53:10	63	3395	0	34.21989
1760	2018/12/07	04:53:20	65	3397	0	34.240050000000004
1761	2018/12/07	04:53:30	64	3394	0	34.209810000000004
1762	2018/12/07	04:53:40	65	3394	0	34.209810000000004
1763	2018/12/07	04:53:50	67	3394	0	34.209810000000004
1764	2018/12/07	04:54:00	66	3393	0	34.19973
1765	2018/12/07	04:54:10	63	3393	0	34.19973
1766	2018/12/07	04:54:20	63	3394	0	34.209810000000004
1767	2018/12/07	04:54:30	65	3393	0	34.19973
1768	2018/12/07	04:54:40	66	3394	0	34.209810000000004
1769	2018/12/07	04:54:50	67	3393	0	34.19973
1770	2018/12/07	04:55:00	66	3392	0	34.18965
1771	2018/12/07	04:55:10	63	3392	0	34.18965
1772	2018/12/07	04:55:20	63	3391	0	34.179570000000005
1773	2018/12/07	04:55:30	63	3390	0	34.16949
1774	2018/12/07	04:55:40	65	3393	0	34.19973
1775	2018/12/07	04:55:50	66	3389	0	34.15941
1776	2018/12/07	04:56:00	66	3391	0	34.179570000000005
1777	2018/12/07	04:56:10	66	3390	0	34.16949
1778	2018/12/07	04:56:20	65	3391	0	34.179570000000005
1779	2018/12/07	04:56:30	66	3390	0	34.16949
1780	2018/12/07	04:56:40	68	3389	0	34.15941
1781	2018/12/07	04:56:50	61	3393	0	34.19973
1782	2018/12/07	04:57:00	64	3390	0	34.16949
1783	2018/12/07	04:57:10	66	3391	0	34.179570000000005
1784	2018/12/07	04:57:20	65	3392	0	34.18965
1785	2018/12/07	04:57:30	65	3393	0	34.19973
1786	2018/12/07	04:57:40	66	3391	0	34.179570000000005
1787	2018/12/07	04:57:50	67	3392	0	34.18965
1788	2018/12/07	04:58:00	66	3392	0	34.18965
1789	2018/12/07	04:58:10	66	3388	0	34.14933
1790	2018/12/07	04:58:20	67	3389	0	34.15941
1791	2018/12/07	04:58:30	67	3391	0	34.179570000000005
1792	2018/12/07	04:58:40	65	3391	0	34.179570000000005
1793	2018/12/07	04:58:50	65	3390	0	34.16949
1794	2018/12/07	04:59:00	64	3394	0	34.209810000000004
1795	2018/12/07	04:59:10	65	3396	0	34.22997
1796	2018/12/07	04:59:20	66	3394	0	34.209810000000004
1797	2018/12/07	04:59:30	66	3394	0	34.209810000000004
1798	2018/12/07	04:59:40	66	3393	0	34.19973
1799	2018/12/07	04:59:50	65	3399	0	34.26021
1800	2018/12/07	05:00:00	64	3397	0	34.240050000000004
1801	2018/12/07	05:00:10	64	3396	0	34.22997
1802	2018/12/07	05:00:20	64	3398	0	34.250130000000006
1803	2018/12/07	05:00:30	64	3398	0	34.250130000000006
1804	2018/12/07	05:00:40	64	3399	0	34.26021
1805	2018/12/07	05:00:50	64	3400	0	34.27029
1806	2018/12/07	05:01:00	64	3398	0	34.250130000000006
1807	2018/12/07	05:01:10	65	3398	0	34.250130000000006
1808	2018/12/07	05:01:20	65	3401	0	34.280370000000005
1809	2018/12/07	05:01:30	66	3400	0	34.27029
1810	2018/12/07	05:01:40	65	3401	0	34.280370000000005
1811	2018/12/07	05:01:50	65	3401	0	34.280370000000005
1812	2018/12/07	05:02:00	65	3401	0	34.280370000000005
1813	2018/12/07	05:02:10	64	3402	0	34.29045
1814	2018/12/07	05:02:20	65	3399	0	34.26021
1815	2018/12/07	05:02:30	65	3401	0	34.280370000000005
1816	2018/12/07	05:02:40	64	3405	0	34.320690000000006
1817	2018/12/07	05:02:50	65	3407	0	34.34085
1818	2018/12/07	05:03:00	65	3402	0	34.29045
1819	2018/12/07	05:03:10	65	3403	0	34.30053
1820	2018/12/07	05:03:20	66	3408	0	34.350930000000005
1821	2018/12/07	05:03:30	64	3407	0	34.34085
1822	2018/12/07	05:03:40	65	3405	0	34.320690000000006
1823	2018/12/07	05:03:50	64	3410	0	34.37109
1824	2018/12/07	05:04:00	64	3409	0	34.36101
1825	2018/12/07	05:04:10	64	3407	0	34.34085
1826	2018/12/07	05:04:20	62	3407	0	34.34085
1827	2018/12/07	05:04:30	62	3412	0	34.39125
1828	2018/12/07	05:04:40	64	3408	0	34.350930000000005
1829	2018/12/07	05:04:50	69	3411	0	34.381170000000004
1830	2018/12/07	05:05:00	73	3413	0	34.40133
1831	2018/12/07	05:05:10	74	3413	0	34.40133
1832	2018/12/07	05:05:20	71	3412	0	34.39125
1833	2018/12/07	05:05:30	67	1604	0	16.166610000000002
1834	2018/12/07	05:05:40	65	3411	0	34.381170000000004
1835	2018/12/07	05:05:50	68	3417	0	34.44165
1836	2018/12/07	05:06:00	67	3415	0	34.421490000000006
1837	2018/12/07	05:06:10	66	3418	0	34.451730000000005
1838	2018/12/07	05:06:20	65	3418	0	34.451730000000005
1839	2018/12/07	05:06:30	65	3420	0	34.47189
1840	2018/12/07	05:06:40	66	3419	0	34.46181
1841	2018/12/07	05:06:50	66	3422	0	34.492050000000006
1842	2018/12/07	05:07:00	65	3416	0	34.43157
1843	2018/12/07	05:07:10	65	3418	0	34.451730000000005
1844	2018/12/07	05:07:20	64	3421	0	34.481970000000004
1845	2018/12/07	05:07:30	65	3423	0	34.50213
1846	2018/12/07	05:07:40	65	3422	0	34.492050000000006
1847	2018/12/07	05:07:50	66	3423	0	34.50213
1848	2018/12/07	05:08:00	68	3426	0	34.53237
1849	2018/12/07	05:08:10	65	3425	0	34.522290000000005
1850	2018/12/07	05:08:20	66	3427	0	34.54245
1851	2018/12/07	05:08:30	69	3426	0	34.53237
1852	2018/12/07	05:08:40	66	3430	0	34.57269
1853	2018/12/07	05:08:50	66	3431	0	34.582770000000004
1854	2018/12/07	05:09:00	65	3433	0	34.60293
1855	2018/12/07	05:09:10	65	3432	0	34.592850000000006
1856	2018/12/07	05:09:20	66	3432	0	34.592850000000006
1857	2018/12/07	05:09:30	65	3436	0	34.63317
1858	2018/12/07	05:09:40	66	3433	0	34.60293
1859	2018/12/07	05:09:50	66	3433	0	34.60293
1860	2018/12/07	05:10:00	65	3434	0	34.61301
1861	2018/12/07	05:10:10	65	3439	0	34.663410000000006
1862	2018/12/07	05:10:20	66	3437	0	34.64325
1863	2018/12/07	05:10:30	66	3436	0	34.63317
1864	2018/12/07	05:10:40	67	3435	0	34.623090000000005
1865	2018/12/07	05:10:50	64	3437	0	34.64325
1866	2018/12/07	05:11:00	64	3439	0	34.663410000000006
1867	2018/12/07	05:11:10	65	3437	0	34.64325
1868	2018/12/07	05:11:20	66	3432	0	34.592850000000006
1869	2018/12/07	05:11:30	65	3436	0	34.63317
1870	2018/12/07	05:11:40	64	3438	0	34.653330000000004
1871	2018/12/07	05:11:50	63	3435	0	34.623090000000005
1872	2018/12/07	05:12:00	64	3438	0	34.653330000000004
1873	2018/12/07	05:12:10	63	3437	0	34.64325
1874	2018/12/07	05:12:20	64	3439	0	34.663410000000006
1875	2018/12/07	05:12:30	65	3440	0	34.67349
1876	2018/12/07	05:12:40	63	3439	0	34.663410000000006
1877	2018/12/07	05:12:50	64	3440	0	34.67349
1878	2018/12/07	05:13:00	63	3439	0	34.663410000000006
1879	2018/12/07	05:13:10	64	3443	0	34.70373
1880	2018/12/07	05:13:20	65	3439	0	34.663410000000006
1881	2018/12/07	05:13:30	64	3443	0	34.70373
1882	2018/12/07	05:13:40	66	3443	0	34.70373
1883	2018/12/07	05:13:50	65	3443	0	34.70373
1884	2018/12/07	05:14:00	66	3442	0	34.693650000000005
1885	2018/12/07	05:14:10	72	3430	0	34.57269
1886	2018/12/07	05:14:20	87	3423	0	34.50213
1887	2018/12/07	05:14:30	90	3416	0	34.43157
1888	2018/12/07	05:14:40	68	3413	0	34.40133
1889	2018/12/07	05:14:50	59	3413	0	34.40133
1890	2018/12/07	05:15:00	59	3410	0	34.37109
1891	2018/12/07	05:15:10	61	3411	0	34.381170000000004
1892	2018/12/07	05:15:20	62	3411	0	34.381170000000004
1893	2018/12/07	05:15:30	63	3413	0	34.40133
1894	2018/12/07	05:15:40	63	3412	0	34.39125
1895	2018/12/07	05:15:50	64	3409	0	34.36101
1896	2018/12/07	05:16:00	68	3401	0	34.280370000000005
1897	2018/12/07	05:16:10	76	3413	0	34.40133
1898	2018/12/07	05:16:20	73	3423	0	34.50213
1899	2018/12/07	05:16:30	65	3423	0	34.50213
1900	2018/12/07	05:16:40	62	3427	0	34.54245
1901	2018/12/07	05:16:50	62	3430	0	34.57269
1902	2018/12/07	05:17:00	63	3431	0	34.582770000000004
1903	2018/12/07	05:17:10	63	3428	0	34.552530000000004
1904	2018/12/07	05:17:20	62	3427	0	34.54245
1905	2018/12/07	05:17:30	64	3430	0	34.57269
1906	2018/12/07	05:17:40	64	3425	0	34.522290000000005
1907	2018/12/07	05:17:50	62	3422	0	34.492050000000006
1908	2018/12/07	05:18:00	61	3421	0	34.481970000000004
1909	2018/12/07	05:18:10	62	3420	0	34.47189
1910	2018/12/07	05:18:20	62	3417	0	34.44165
1911	2018/12/07	05:18:30	63	3413	0	34.40133
1912	2018/12/07	05:18:40	63	3413	0	34.40133
1913	2018/12/07	05:18:50	63	3410	0	34.37109
1914	2018/12/07	05:19:00	64	3409	0	34.36101
1915	2018/12/07	05:19:10	64	3407	0	34.34085
1916	2018/12/07	05:19:20	62	3406	0	34.33077
1917	2018/12/07	05:19:30	61	3405	0	34.320690000000006
1918	2018/12/07	05:19:40	61	3401	0	34.280370000000005
1919	2018/12/07	05:19:50	62	3399	0	34.26021
1920	2018/12/07	05:20:00	63	3395	0	34.21989
1921	2018/12/07	05:20:10	63	3396	0	34.22997
1922	2018/12/07	05:20:20	63	3395	0	34.21989
1923	2018/12/07	05:20:30	64	3392	0	34.18965
1924	2018/12/07	05:20:40	64	3390	0	34.16949
1925	2018/12/07	05:20:50	64	3391	0	34.179570000000005
1926	2018/12/07	05:21:00	63	3387	0	34.139250000000004
1927	2018/12/07	05:21:10	63	3384	0	34.109010000000005
1928	2018/12/07	05:21:20	63	3381	0	34.078770000000006
1929	2018/12/07	05:21:30	63	3381	0	34.078770000000006
1930	2018/12/07	05:21:40	63	3375	0	34.01829
1931	2018/12/07	05:21:50	62	3376	0	34.02837
1932	2018/12/07	05:22:00	64	3372	0	33.98805
1933	2018/12/07	05:22:10	63	3370	0	33.967890000000004
1934	2018/12/07	05:22:20	63	3371	0	33.97797
1935	2018/12/07	05:22:30	63	3370	0	33.967890000000004
1936	2018/12/07	05:22:40	64	3369	0	33.95781
1937	2018/12/07	05:22:50	63	3368	0	33.94773
1938	2018/12/07	05:23:00	65	3365	0	33.91749
1939	2018/12/07	05:23:10	64	3365	0	33.91749
1940	2018/12/07	05:23:20	63	3364	0	33.90741
1941	2018/12/07	05:23:30	62	3365	0	33.91749
1942	2018/12/07	05:23:40	62	3366	0	33.92757
1943	2018/12/07	05:23:50	62	3362	0	33.88725
1944	2018/12/07	05:24:00	63	3361	0	33.87717
1945	2018/12/07	05:24:10	62	3363	0	33.897330000000004
1946	2018/12/07	05:24:20	63	3364	0	33.90741
1947	2018/12/07	05:24:30	63	3359	0	33.85701
1948	2018/12/07	05:24:40	62	3359	0	33.85701
1949	2018/12/07	05:24:50	62	3362	0	33.88725
1950	2018/12/07	05:25:00	62	3361	0	33.87717
1951	2018/12/07	05:25:10	64	3360	0	33.867090000000005
1952	2018/12/07	05:25:20	61	3360	0	33.867090000000005
1953	2018/12/07	05:25:30	62	3361	0	33.87717
1954	2018/12/07	05:25:40	64	3361	0	33.87717
1955	2018/12/07	05:25:50	63	3360	0	33.867090000000005
1956	2018/12/07	05:26:00	63	3357	0	33.836850000000005
1957	2018/12/07	05:26:10	63	3357	0	33.836850000000005
1958	2018/12/07	05:26:20	63	3359	0	33.85701
1959	2018/12/07	05:26:30	63	3361	0	33.87717
1960	2018/12/07	05:26:40	63	3362	0	33.88725
1961	2018/12/07	05:26:50	63	3356	0	33.82677
1962	2018/12/07	05:27:00	64	3360	0	33.867090000000005
1963	2018/12/07	05:27:10	63	3359	0	33.85701
1964	2018/12/07	05:27:20	64	3361	0	33.87717
1965	2018/12/07	05:27:30	62	3359	0	33.85701
1966	2018/12/07	05:27:40	62	3361	0	33.87717
1967	2018/12/07	05:27:50	63	3361	0	33.87717
1968	2018/12/07	05:28:00	61	3362	0	33.88725
1969	2018/12/07	05:28:10	62	3359	0	33.85701
